Timestamp,Gesture_Label,Voltage
1773477258.3204658,Fist,0.2639968784060329
1773477258.3214657,Fist,0.2807770762592554
1773477258.3224657,Fist,0.25496138725429773
1773477258.3234658,Fist,0.1865498113911599
1773477258.3244658,Fist,0.08457783982157707
1773477258.3254657,Fist,-0.040628251852467656
1773477258.3264658,Fist,-0.1800329724792391
1773477258.3274658,Fist,-0.3155653397552669
1773477258.3284657,Fist,-0.436899078078568
1773477258.3294659,Fist,-0.5324171273969114
1773477258.3304658,Fist,-0.591793212108314
1773477258.3314657,Fist,-0.6098641944117844
1773477258.3324656,Fist,-0.5866300743073225
1773477258.3334658,Fist,-0.5182184984441847
1773477258.3344657,Fist,-0.41495574242435396
1773477258.3354657,Fist,-0.2858772973995656
1773477258.3364658,Fist,-0.1413094389718026
1773477258.3374658,Fist,0.003258419455960393
1773477258.3384657,Fist,0.13491843338124454
1773477258.3394659,Fist,0.240762758301571
1773477258.3404658,Fist,0.30788354971446097
1773477258.3414657,Fist,0.3311176698189229
1773477258.3424656,Fist,0.30788354971446097
1773477258.3434658,Fist,0.24463511165231466
1773477258.3444657,Fist,0.14008157118223608
1773477258.3454657,Fist,0.01229391060769558
1773477258.3464658,Fist,-0.12969237891957164
1773477258.3474658,Fist,-0.27167866844683886
1773477258.3484657,Fist,-0.4020478979218751
1773477258.3494658,Fist,-0.5066014383919537
1773477258.3504658,Fist,-0.5750130142550915
1773477258.3514657,Fist,-0.6021194877102971
1773477258.3524659,Fist,-0.5853392898570746
1773477258.3534658,Fist,-0.5272539895959198
1773477258.3544657,Fist,-0.43044515582732856
1773477258.3554657,Fist,-0.30394827970303595
1773477258.3564658,Fist,-0.16325277462601662
1773477258.3574657,Fist,-0.01868491619825363
1773477258.3584657,Fist,0.11168431327678263
1773477258.3594658,Fist,0.218819422647357
1773477258.3604658,Fist,0.2885217829607427
1773477258.3614657,Fist,0.3143374719657004
1773477258.3624659,Fist,0.2975572741124779
1773477258.3634658,Fist,0.23689040495082736
1773477258.3644657,Fist,0.14008157118223608
1773477258.3654656,Fist,0.01616626395843923
1773477258.3664658,Fist,-0.12065688776783645
1773477258.3674657,Fist,-0.25618925504386425
1773477258.3624752,Fist,-0.381395346717909
1773477258.363475,Fist,-0.4820765338372439
1773477258.3644753,Fist,-0.547906540799886
